mean_x,std_x,mean_y,std_y,mean_z,std_z,Activity
-7.98843,1.80934,4.48631,1.01680,2.76675,0.62872,not_hand_wash
-5.54596,4.56627,5.64885,2.12563,1.49960,2.59636,not_hand_wash
5.45676,1.37886,7.18939,1.77472,-2.43102,0.88591,not_hand_wash
2.00953,4.68216,6.57480,2.13043,-3.45837,2.97831,not_hand_wash
4.09076,1.40569,7.34199,2.09414,-1.38657,3.93694,not_hand_wash
2.92898,4.27761,7.37109,2.42998,-2.54554,3.33304,not_hand_wash
-6.47147,1.45759,5.76581,1.30316,4.46801,1.01213,not_hand_wash
-6.50190,1.44338,5.67604,1.25995,4.54262,1.01093,not_hand_wash
-0.37801,6.26550,5.59102,2.82958,0.99916,4.30145,not_hand_wash
2.07719,3.28858,7.20460,4.67731,-0.44027,3.08045,not_hand_wash
0.22557,0.13434,9.62183,2.14045,0.98281,0.30442,not_hand_wash
0.76435,0.59594,9.44032,2.20970,1.97219,0.81254,not_hand_wash
0.93076,0.22755,9.43650,2.10192,2.28715,0.53953,not_hand_wash
0.94855,0.22208,9.44004,2.09653,2.19285,0.51011,not_hand_wash
0.78801,0.20413,9.44248,2.15457,2.15828,0.52139,not_hand_wash
0.86444,0.20429,9.49141,2.10689,1.93570,0.44556,not_hand_wash
0.72759,0.28416,9.49942,2.18127,1.74810,0.58791,not_hand_wash
0.52679,0.15196,9.38218,2.09178,2.59357,0.72074,not_hand_wash
0.55293,0.21339,9.39733,2.07029,2.64647,0.64109,not_hand_wash
0.82796,0.26952,9.42303,2.17754,2.29524,0.70726,not_hand_wash
0.87110,0.23767,9.38826,2.09164,2.49448,0.58991,not_hand_wash
1.73037,3.48568,3.71135,5.93085,5.56724,3.33946,not_hand_wash
5.66587,2.29529,-2.00055,1.28258,7.22132,1.95600,not_hand_wash
2.20645,0.66051,-3.04405,0.94193,9.05310,2.10672,not_hand_wash
-2.72097,2.94350,-6.51664,3.59765,-0.12277,7.21351,hand_wash
-3.31720,3.10809,-6.10528,3.91758,0.59688,6.83161,hand_wash
5.55678,2.02787,-5.18563,4.32020,4.16975,3.64228,hand_wash
3.92080,2.54854,-4.67802,4.92160,5.46528,4.26766,hand_wash
-2.31468,2.69323,-6.49559,3.51894,0.89571,6.00176,hand_wash
-3.43262,3.40084,-5.80361,4.67259,0.94120,7.20850,hand_wash
