mean_x,std_x,mean_y,std_y,mean_z,std_z,Activity
2.96488,3.40645,-7.66011,2.50217,0.14585,1.28734,not_hand_wash
6.46491,2.04760,1.09819,2.60102,5.79087,2.76360,not_hand_wash
-3.19460,9.40882,-2.87178,5.50371,5.01939,2.43304,not_hand_wash
-9.02999,3.27597,0.30777,2.34396,4.16120,2.57161,not_hand_wash
-3.51806,4.99125,1.14445,2.44088,8.06046,3.19294,not_hand_wash
-3.18677,1.91904,0.09440,1.25935,9.13351,2.31628,not_hand_wash
6.03236,3.05140,-2.53422,3.45142,-0.71733,5.08080,not_hand_wash
4.70031,1.72004,-4.24400,1.43771,-6.50459,1.86806,not_hand_wash
5.22373,1.60686,-5.23104,1.79745,-4.30395,1.82362,not_hand_wash
1.92772,6.65265,-6.17416,3.52355,-1.87241,2.30089,not_hand_wash
-9.74500,2.52259,-0.60282,4.15782,2.97432,2.38413,not_hand_wash
-8.94601,3.52346,-2.83998,3.95513,1.58875,3.71579,not_hand_wash
-8.66157,1.96311,-3.28701,0.91466,-0.67273,1.11565,not_hand_wash
-8.88069,2.09135,-1.61607,0.95576,1.45699,0.72815,not_hand_wash
-8.46450,1.79832,-3.01434,1.58889,1.60709,0.95415,not_hand_wash
-7.99019,1.76800,-4.64368,1.38182,1.16314,0.85420,not_hand_wash
-8.63673,1.77264,-2.58304,0.82859,1.77451,0.73271,not_hand_wash
-7.74121,1.88324,-4.95772,1.35341,0.53786,0.79999,not_hand_wash
-8.61258,1.95037,-2.97198,0.92260,1.91496,0.73378,not_hand_wash
-7.64364,1.89813,-4.83594,1.58572,1.13364,1.19361,not_hand_wash
-7.61393,1.76546,-4.20814,0.96894,3.50743,0.95283,not_hand_wash
-6.29215,1.36417,-5.56536,1.36529,4.21622,0.92313,not_hand_wash
-7.13486,1.73435,-4.56614,1.20970,3.78895,1.10150,not_hand_wash
-7.53630,1.78086,-3.33945,0.97081,4.24483,1.53276,not_hand_wash
-9.57703,2.82448,-3.31797,2.64353,1.83735,2.24303,not_hand_wash
-8.01020,2.41669,-3.01572,3.16985,3.47596,1.53567,not_hand_wash
-8.18071,2.20177,-4.12740,2.51341,2.27208,1.68367,not_hand_wash
-6.87941,2.29309,-5.41442,1.95468,1.41078,1.14674,not_hand_wash
-8.74552,2.09351,-3.29648,1.33754,1.22048,1.05795,not_hand_wash
-8.81489,2.39550,-2.72130,0.91419,1.50356,0.89508,not_hand_wash
-8.19496,2.40339,-1.05578,1.61062,4.63149,1.57874,not_hand_wash
-6.10093,4.52743,1.11442,4.71628,6.81399,2.86050,not_hand_wash
-1.89707,1.86514,-9.37745,5.47985,5.82091,3.79073,not_hand_wash
-8.97011,5.36616,-4.64484,2.48450,1.76476,1.70917,not_hand_wash
-3.47089,4.15347,-7.59689,2.26914,-0.72146,0.87951,not_hand_wash
0.57947,0.56249,-7.20977,1.70566,-4.68083,1.80388,not_hand_wash
1.39245,0.74167,-5.74424,1.76975,-5.97404,2.07812,not_hand_wash
1.18346,1.20439,-7.39822,1.91812,-5.09260,2.44896,not_hand_wash
2.28274,0.59489,-7.85868,1.76334,-3.59355,0.86157,not_hand_wash
2.33979,0.58086,-8.03012,1.78208,-2.98960,0.67182,not_hand_wash
2.16731,0.52391,-7.72607,1.90869,-3.62779,0.90129,not_hand_wash
2.53513,0.57145,-7.89012,1.78896,-3.10916,0.79584,not_hand_wash
2.41542,0.55613,-8.17167,1.83067,-2.64347,0.66498,not_hand_wash
2.26800,0.53580,-8.24027,1.84982,-2.58023,0.59072,not_hand_wash
2.23856,0.53936,-8.26647,1.85544,-2.44172,0.59417,not_hand_wash
2.10726,0.51384,-8.34426,1.88707,-2.32344,0.63111,not_hand_wash
1.88895,0.47955,-8.37126,1.86870,-2.42220,0.67298,not_hand_wash
1.93311,0.49009,-8.32205,1.87025,-2.51002,0.59791,not_hand_wash
1.99416,0.45575,-8.29226,1.85244,-2.60112,0.59027,not_hand_wash
2.09065,0.47289,-8.23589,1.83948,-2.63639,0.60443,not_hand_wash
2.00907,0.45765,-8.29130,1.87111,-2.60417,0.62981,not_hand_wash
1.93012,0.51251,-8.33005,2.05936,-2.25167,0.64921,not_hand_wash
1.96542,0.49200,-8.39830,1.89160,-2.24762,0.56326,not_hand_wash
1.96892,0.46143,-8.24679,1.84522,-2.70408,0.65147,not_hand_wash
1.78131,0.44173,-8.11327,1.82261,-3.08034,0.72130,not_hand_wash
1.50788,0.39609,-8.02326,1.83617,-3.51890,0.92887,not_hand_wash
1.70064,0.40685,-8.27301,1.87562,-2.78208,0.68548,not_hand_wash
1.74132,0.39974,-8.21307,1.85837,-2.91725,0.67014,not_hand_wash
1.74332,0.38925,-8.31645,1.86703,-2.68753,0.61664,not_hand_wash
1.70060,0.38318,-8.34240,1.86642,-2.59572,0.60058,not_hand_wash
1.68452,0.43268,-8.42242,1.91034,-2.44450,0.64157,not_hand_wash
1.67115,0.41393,-8.42239,1.90961,-2.29539,0.60411,not_hand_wash
1.76245,0.41463,-8.36964,1.87288,-2.48081,0.57920,not_hand_wash
1.84538,0.45785,-8.03655,1.96211,-3.09077,0.77111,not_hand_wash
1.80346,0.39316,-8.07401,1.79970,-3.23506,0.73914,not_hand_wash
1.64771,0.43367,-8.28858,1.86220,-2.80758,0.66873,not_hand_wash
1.78917,0.44499,-8.20299,1.86084,-2.91649,0.72522,not_hand_wash
1.79998,0.43299,-8.31991,1.87086,-2.61161,0.63961,not_hand_wash
1.68990,0.41454,-8.39094,1.88072,-2.50653,0.59100,not_hand_wash
1.81362,0.40871,-8.33126,1.85629,-2.54477,0.57152,not_hand_wash
1.80631,0.41774,-8.35882,1.87912,-2.44972,0.56444,not_hand_wash
1.69797,0.41243,-8.45529,1.90050,-2.34509,0.55587,not_hand_wash
1.75095,0.38391,-8.40498,1.89532,-2.44120,0.58303,not_hand_wash
1.70512,0.39960,-8.38255,1.89740,-2.43279,0.58356,not_hand_wash
1.84736,0.24732,-8.71702,0.98424,-2.46364,0.32095,not_hand_wash
1.82015,0.44882,-8.25274,1.96487,-2.67123,0.65970,not_hand_wash
1.84465,0.44902,-8.30102,1.85801,-2.63809,0.62294,not_hand_wash
1.84660,0.43633,-8.25352,1.86585,-2.74006,0.63765,not_hand_wash
1.86022,0.45183,-8.30738,1.87497,-2.65092,0.63820,not_hand_wash
1.95934,0.49619,-8.25918,1.86080,-2.64100,0.64502,not_hand_wash
1.79225,0.42232,-8.32015,1.87470,-2.68499,0.64436,not_hand_wash
1.79131,0.42105,-8.34001,1.88614,-2.52866,0.61159,not_hand_wash
1.81314,0.39571,-8.38662,1.87186,-2.37951,0.59664,not_hand_wash
1.79836,0.46702,-8.40297,2.08724,-1.97488,0.95960,not_hand_wash
1.84660,0.47034,-8.49731,1.90811,-1.92516,0.95960,not_hand_wash
1.75675,0.39379,-8.10996,1.81762,-3.17635,0.72957,not_hand_wash
1.74436,0.40583,-8.20500,1.84430,-2.95656,0.67236,not_hand_wash
1.76720,0.40119,-8.20867,1.83338,-2.91611,0.65734,not_hand_wash
1.68570,0.39818,-8.01716,1.80993,-3.36729,0.87466,not_hand_wash
1.37060,0.31697,-8.05962,1.81947,-3.41021,0.90860,not_hand_wash
-4.31496,8.35380,-6.12755,3.63874,-0.36455,4.89476,not_hand_wash
-10.22585,4.70562,-3.00676,3.38146,0.74724,2.62886,not_hand_wash
-9.75588,4.11694,-2.45742,4.27593,2.54302,3.32340,not_hand_wash
-8.94481,2.35652,-3.73775,2.02452,-0.31118,1.47208,not_hand_wash
-8.43900,2.17594,1.17393,0.83658,-2.51929,1.09200,not_hand_wash
-7.18395,1.89902,1.38075,0.91654,-5.14667,1.44334,not_hand_wash
-7.61558,2.04682,1.13516,0.82644,-4.65577,1.39985,not_hand_wash
-7.86878,1.96765,0.33168,1.03423,-4.10437,1.08985,not_hand_wash
-8.13523,2.68420,-3.36990,2.21770,-2.12474,2.26164,not_hand_wash
-8.72862,5.45406,-3.84389,7.74993,3.26428,4.74904,not_hand_wash
2.70805,4.50663,-0.75689,4.41573,5.33858,7.70379,not_hand_wash
0.75331,1.21506,-3.81297,1.06405,8.78632,1.98875,not_hand_wash
1.42360,1.51034,-3.50578,1.03820,8.84336,1.95086,not_hand_wash
2.38550,1.00565,-3.61383,0.84905,8.70915,1.85562,not_hand_wash
0.11450,0.99027,-4.56554,1.69969,8.40429,2.07887,not_hand_wash
1.27021,0.54887,-5.16177,1.33616,7.88606,1.85119,not_hand_wash
-0.07652,0.72422,-3.67336,2.14371,8.82258,2.24828,not_hand_wash
1.53813,1.25227,-3.80624,0.98281,8.74551,1.92367,not_hand_wash
0.91659,0.79200,-4.03931,0.99827,8.76557,1.93676,not_hand_wash
1.19300,0.68805,-4.14320,0.99417,8.68660,1.99602,not_hand_wash
0.21196,1.35841,-3.85530,3.71496,8.81353,2.95502,not_hand_wash
1.53452,1.62438,-3.36203,2.75774,8.95257,3.06407,not_hand_wash
0.50070,1.81241,-3.24241,3.53912,9.18329,3.17089,not_hand_wash
2.27270,1.20598,-3.15553,2.68922,9.10511,2.66102,not_hand_wash
0.03829,0.94299,-3.26297,2.16930,9.07584,2.18765,not_hand_wash
1.69410,1.92647,-3.09635,2.92383,9.09738,3.15553,not_hand_wash
2.17225,1.35716,-3.21244,2.42580,8.82036,2.66435,not_hand_wash
-0.73588,3.59557,-2.46928,3.30404,8.91672,4.26350,not_hand_wash
-3.66102,1.21250,-4.44750,1.81363,7.85933,1.78610,not_hand_wash
-3.63497,1.55010,-4.75896,3.60818,7.28356,3.27016,not_hand_wash
-4.46685,2.00731,-4.44784,3.89318,7.11022,3.38135,not_hand_wash
-4.06138,1.29464,-4.90858,2.57665,7.02921,2.54904,not_hand_wash
-4.12733,1.46886,-5.11743,3.07700,6.82569,2.14594,not_hand_wash
-4.04469,0.98440,-5.54070,2.07969,6.58128,2.05713,not_hand_wash
-4.10642,1.09907,-4.88247,2.19508,7.17547,2.14620,not_hand_wash
-4.15069,1.29165,-3.54473,2.09412,7.91032,2.51513,not_hand_wash
-4.28601,1.05039,-4.71302,1.88571,7.22492,2.05003,not_hand_wash
-4.46549,1.12846,-4.66487,1.56827,7.02048,1.96893,not_hand_wash
-3.33401,1.61468,-1.61589,2.31485,8.51401,2.12284,not_hand_wash
-2.97266,2.94326,-6.20616,5.02696,5.11765,3.07014,not_hand_wash
-11.41070,3.63857,-3.13658,1.47695,0.17006,1.58639,not_hand_wash
-8.60461,4.69282,-2.54703,7.17871,1.56783,4.12400,not_hand_wash
-8.73177,2.04080,-2.83720,1.28658,2.44791,1.44228,not_hand_wash
-9.25987,2.82639,-2.20242,3.80870,1.79539,2.99774,not_hand_wash
-9.22369,2.43674,-2.96006,1.63503,1.96578,1.79409,not_hand_wash
-8.84721,2.77272,-2.16144,1.13868,1.57032,1.61291,not_hand_wash
-8.93871,2.12788,-2.05079,1.40478,1.43762,1.13765,not_hand_wash
-9.08552,2.04300,-0.93998,0.47487,1.90794,0.56182,not_hand_wash
-9.22646,2.01275,-1.89344,2.25151,2.30747,1.43183,not_hand_wash
-0.67210,2.58077,-7.61389,1.93006,1.90698,0.82661,not_hand_wash
-8.25725,2.72093,-3.20811,3.56417,-1.69785,1.94664,not_hand_wash
-3.53718,3.66435,-4.56969,4.24391,-3.83519,2.69099,not_hand_wash
1.81863,0.89085,-8.87791,2.31699,0.01168,0.91432,not_hand_wash
1.41386,0.65960,-8.82147,2.32918,0.81436,0.98156,not_hand_wash
1.55440,0.72866,-8.89326,2.18390,0.56899,0.98789,not_hand_wash
0.24631,0.51266,-8.79912,2.13876,2.63191,0.84506,not_hand_wash
-0.84393,0.39580,-8.79526,2.02366,2.30513,0.76976,not_hand_wash
-1.03541,0.34091,-8.75076,1.96579,2.55621,0.57273,not_hand_wash
-1.43751,0.36088,-8.55177,1.94447,3.02529,0.71914,not_hand_wash
-1.68114,0.73232,-8.22532,2.30225,2.46617,0.59467,not_hand_wash
-9.85371,4.49170,-3.62571,2.92870,0.84606,1.34815,not_hand_wash
-6.79539,3.28168,-5.48650,2.11948,-0.53221,1.33066,not_hand_wash
1.70300,1.07591,-6.54499,1.75375,-5.30854,1.83643,not_hand_wash
-0.73285,0.83285,-5.21595,1.12085,-7.18471,1.88225,not_hand_wash
-2.69785,2.37989,-6.75013,2.91215,-5.34420,2.98574,not_hand_wash
1.94542,1.25877,-4.93927,2.61630,7.05992,2.45013,not_hand_wash
2.94374,0.82454,-3.91649,1.35348,8.25455,1.98397,not_hand_wash
3.14749,0.77218,-3.34508,0.80887,8.50543,1.91813,not_hand_wash
2.99365,0.73282,-3.28225,0.86440,8.66338,1.98340,not_hand_wash
3.32277,0.76065,-3.74757,0.85526,8.26500,1.85351,not_hand_wash
3.25461,0.73384,-3.86612,0.86469,8.25133,1.84669,not_hand_wash
3.20335,0.71380,-3.90056,0.87113,8.26404,1.84161,not_hand_wash
3.06773,0.74818,-3.80746,0.93142,8.25537,2.01468,not_hand_wash
2.99815,0.67689,-3.71955,0.84435,8.42320,1.87411,not_hand_wash
2.82537,0.63351,-3.77645,0.84550,8.48199,1.89397,not_hand_wash
2.81208,0.68212,-3.75830,0.86698,8.48274,1.87523,not_hand_wash
1.95949,1.06329,-4.73569,1.79604,8.65326,1.95641,not_hand_wash
4.96081,3.06304,2.41724,4.09445,1.45023,6.00616,not_hand_wash
7.88933,1.79457,2.78863,0.68521,-3.89089,0.90573,not_hand_wash
7.92776,2.28881,3.31552,1.12621,-3.10139,1.50280,not_hand_wash
5.85034,2.03669,0.79855,1.28626,6.92821,2.98712,not_hand_wash
1.70441,0.52496,-0.41674,0.32289,9.82609,2.19278,not_hand_wash
1.02570,0.26935,-0.37177,0.13515,9.82057,2.19524,not_hand_wash
0.42682,0.67881,-1.61846,1.28971,9.55541,2.13261,not_hand_wash
0.74069,1.27662,2.20366,5.82447,7.76210,2.34960,not_hand_wash
2.04691,0.51158,6.66247,1.53041,7.04744,1.58953,not_hand_wash
2.06005,0.48058,6.86020,1.56434,6.91466,1.55748,not_hand_wash
2.14705,0.50948,6.92356,1.56896,6.79114,1.52291,not_hand_wash
2.11324,0.47726,6.93293,1.55091,6.80917,1.51877,not_hand_wash
2.12208,0.48158,6.91040,1.54700,6.81568,1.51978,not_hand_wash
2.11362,0.48971,6.91434,1.55883,6.82192,1.52807,not_hand_wash
2.12106,0.47236,6.71859,1.53446,7.00893,1.58921,not_hand_wash
2.13709,0.46108,6.62177,1.48976,7.10087,1.58495,not_hand_wash
2.08533,0.49157,7.56823,1.73587,6.05903,1.38278,not_hand_wash
2.11651,0.47577,7.44133,1.67241,6.22249,1.39434,not_hand_wash
2.11441,0.52864,7.36391,1.79872,6.16224,1.50408,not_hand_wash
2.17032,0.48961,7.34957,1.63792,6.31059,1.40377,not_hand_wash
2.18180,0.49327,7.31358,1.63918,6.34915,1.42086,not_hand_wash
2.21458,0.49737,7.29940,1.62743,6.35315,1.41539,not_hand_wash
2.26911,0.50752,7.30011,1.62695,6.33738,1.41170,not_hand_wash
2.27115,0.51509,7.30094,1.63597,6.33446,1.41173,not_hand_wash
2.26615,0.51939,7.30192,1.64320,6.33330,1.42042,not_hand_wash
2.24463,0.50618,7.27580,1.62611,6.37324,1.42014,not_hand_wash
2.26343,0.50687,7.28146,1.62150,6.36265,1.41709,not_hand_wash
2.35159,0.28697,7.54531,0.89814,6.56340,0.78086,not_hand_wash
2.28020,0.51011,7.29087,1.62791,6.35588,1.41688,not_hand_wash
2.27893,0.52264,7.29112,1.63270,6.33820,1.41419,not_hand_wash
2.23991,0.50949,7.28701,1.64002,6.36671,1.42986,not_hand_wash
2.23461,0.50181,7.28872,1.62337,6.36127,1.41609,not_hand_wash
2.24110,0.50160,7.31259,1.62870,6.33608,1.41010,not_hand_wash
2.27523,0.51701,7.31957,1.63338,6.32059,1.40899,not_hand_wash
2.22751,0.58508,6.89012,1.74766,6.55236,1.65415,not_hand_wash
0.00967,1.63840,7.20927,1.69910,6.41515,2.50620,not_hand_wash
-2.54020,1.59275,7.45380,1.84130,5.93721,1.79901,not_hand_wash
-2.65915,0.71709,6.23540,1.50218,7.32676,1.76513,not_hand_wash
-1.68834,0.50994,6.21094,1.53171,7.56641,1.74395,not_hand_wash
-1.30834,0.33513,7.36639,1.68364,6.52641,1.47938,not_hand_wash
-1.27146,0.32126,7.92809,1.81528,5.80622,1.35963,not_hand_wash
-1.10182,0.30266,8.75355,1.97161,4.38407,1.03838,not_hand_wash
-1.20076,0.26569,7.29348,2.23565,6.31388,2.15935,not_hand_wash
-1.37866,0.36604,6.39767,1.45335,7.48449,1.69610,not_hand_wash
-1.54127,0.53109,6.44672,1.53291,7.49461,1.71734,not_hand_wash
-1.17483,0.32214,7.05359,1.76522,6.75626,1.65821,not_hand_wash
-1.21648,0.28759,7.26824,1.62959,6.68917,1.50181,not_hand_wash
-1.25052,0.28746,7.34852,1.63815,6.59156,1.46961,not_hand_wash
-1.22820,0.28088,7.40227,1.65185,6.52138,1.45565,not_hand_wash
-1.18404,0.33619,7.33342,1.67045,6.30558,1.56406,not_hand_wash
-4.78007,1.42842,2.75572,1.85709,8.19994,2.37215,not_hand_wash
-4.77338,1.18211,3.42780,1.18177,7.86327,1.79966,not_hand_wash
-4.57605,1.49266,4.51465,1.17139,7.60926,1.73058,not_hand_wash
-4.62031,1.14091,3.88053,0.93047,7.80118,1.74630,not_hand_wash
-1.84252,1.69058,7.15510,2.57599,5.80839,2.46446,not_hand_wash
-0.89842,0.28315,9.11302,2.20128,3.71647,1.12972,not_hand_wash
-1.11917,0.26666,9.11570,2.03326,3.43375,0.77697,not_hand_wash
-1.18447,0.28749,8.99409,2.19518,3.51903,0.86329,not_hand_wash
-1.03786,0.33318,9.13948,2.05880,3.47004,0.83827,not_hand_wash
2.36467,3.55243,8.13979,3.50240,-0.06707,1.54390,not_hand_wash
6.53929,1.57380,5.67620,1.60829,-3.00741,2.36081,not_hand_wash
5.18481,1.87278,4.75113,2.15683,6.82468,3.18005,not_hand_wash
3.85698,2.46491,5.47839,3.48482,6.20589,3.79288,not_hand_wash
-0.53155,0.53159,9.20436,2.19806,3.69084,1.32855,not_hand_wash
-0.86924,0.35511,8.73934,2.01669,4.40675,1.34052,not_hand_wash
-0.99314,0.24687,8.45903,1.89347,5.03625,1.13521,not_hand_wash
-1.05544,0.26463,8.56868,1.90938,4.78936,1.07977,not_hand_wash
-1.08381,0.25453,8.45824,1.88947,5.01381,1.12389,not_hand_wash
-1.06001,0.26181,8.38926,2.04614,4.93005,1.20298,not_hand_wash
-1.07716,0.26331,8.47088,1.89421,4.94700,1.10769,not_hand_wash
-1.05091,0.25198,8.52711,1.90540,4.86352,1.08784,not_hand_wash
-1.05396,0.23897,8.57724,1.90943,4.79765,1.07045,not_hand_wash
-1.06860,0.24765,8.60258,1.92661,4.71987,1.05829,not_hand_wash
-1.04885,0.23850,8.64676,1.92435,4.62291,1.03114,not_hand_wash
-1.06485,0.24381,8.66275,1.92922,4.61136,1.02969,not_hand_wash
-1.09040,0.24785,8.64665,1.92378,4.60920,1.02820,not_hand_wash
-1.11524,0.25362,8.65057,1.92549,4.61338,1.02939,not_hand_wash
-1.12693,0.25547,8.63742,1.93122,4.61978,1.03524,not_hand_wash
-1.13122,0.25176,8.60256,1.91531,4.71683,1.05296,not_hand_wash
-1.08105,0.29430,8.54073,2.09418,4.64365,1.16220,not_hand_wash
-0.63590,1.55551,8.11713,2.69773,2.29733,3.66592,not_hand_wash
-8.84064,2.46780,4.25038,2.47859,3.18801,2.41287,not_hand_wash
-8.18778,1.98338,4.25968,1.07736,2.69537,0.91122,not_hand_wash
-8.05154,1.79079,4.40331,0.98105,2.81432,0.62736,not_hand_wash
-8.04422,1.78889,4.41080,0.98203,2.79966,0.62430,not_hand_wash
-8.03636,1.79563,4.42009,0.98914,2.79778,0.62735,not_hand_wash
-8.04262,1.78812,4.40972,0.98107,2.80580,0.62609,not_hand_wash
-8.05017,1.79105,4.40698,0.98015,2.78706,0.62489,not_hand_wash
-8.07602,1.80051,4.40847,0.97973,2.66171,0.59775,not_hand_wash
-8.07050,1.80394,4.45729,0.99826,2.59231,0.58498,not_hand_wash
-8.06456,1.79332,4.46820,0.99518,2.62546,0.58639,not_hand_wash
-7.97930,1.94305,4.42840,1.08047,2.60259,0.63595,not_hand_wash
-8.06555,1.79364,4.46934,0.99540,2.62996,0.58746,not_hand_wash
-8.06526,1.79322,4.46833,0.99550,2.63072,0.58704,not_hand_wash
-8.05791,1.80167,4.46502,0.99921,2.62904,0.59199,not_hand_wash
-8.07861,1.79080,4.44835,0.99421,2.64576,0.62563,not_hand_wash
-8.09495,1.84198,4.33524,0.98498,2.75151,0.69056,not_hand_wash
-8.03563,1.80276,4.41555,1.00285,2.73398,0.64766,not_hand_wash
-8.05252,1.80859,4.45994,1.00038,2.72305,0.61900,not_hand_wash
-8.00490,1.78067,4.50195,1.00268,2.77907,0.62112,not_hand_wash
-8.00335,1.78082,4.50477,1.00337,2.76124,0.61705,not_hand_wash
-8.00351,1.78922,4.48903,1.00436,2.77979,0.62360,not_hand_wash
-7.90840,1.99818,4.43204,1.11922,2.73957,0.69336,not_hand_wash
-7.99679,1.78802,4.49106,1.00499,2.77236,0.62158,not_hand_wash
-8.00969,1.78249,4.49318,1.00053,2.77368,0.61854,not_hand_wash
-8.00621,1.78106,4.50537,1.00281,2.77019,0.61861,not_hand_wash
-7.62249,1.93575,5.57818,2.00314,2.84192,1.05800,not_hand_wash
1.52059,2.69118,8.04102,1.94403,-2.42405,2.18398,not_hand_wash
5.51057,1.43032,6.73586,1.61222,-3.27795,1.01474,not_hand_wash
6.04435,1.37570,6.81774,1.53775,-2.37721,0.59890,not_hand_wash
5.16426,1.35614,7.51034,1.96440,-2.09968,0.66268,not_hand_wash
5.10730,1.14703,7.69535,1.77488,-1.96802,0.52855,not_hand_wash
5.61723,1.28803,6.25185,1.62447,-3.82372,1.15206,not_hand_wash
5.45001,1.23752,5.06473,1.31547,-5.38404,1.35524,not_hand_wash
0.55253,4.20528,7.21311,2.39749,-2.14961,4.24060,not_hand_wash
-3.63442,2.86753,7.78077,1.97159,-2.46685,2.82619,not_hand_wash
2.86610,1.74160,6.72835,2.86039,4.15122,4.31436,not_hand_wash
4.51469,0.95274,7.64131,1.83991,-2.93910,1.12753,not_hand_wash
4.50893,1.00479,7.49264,1.66952,-3.39381,0.76563,not_hand_wash
4.47329,0.99486,7.50565,1.67060,-3.36460,0.74786,not_hand_wash
4.39193,0.98565,7.56688,1.69334,-3.33605,0.74504,not_hand_wash
4.39815,0.98916,7.57119,1.70939,-3.43713,0.87090,not_hand_wash
5.26320,2.80809,6.18058,2.03749,-3.71553,5.02962,not_hand_wash
-2.34550,5.08490,8.17867,3.41356,0.31011,2.61790,not_hand_wash
-6.43496,1.52401,5.87600,1.39649,4.40505,1.05304,not_hand_wash
-6.47327,1.43886,5.76665,1.28304,4.45496,0.99463,not_hand_wash
-6.48450,1.44028,5.72112,1.27279,4.49178,1.00227,not_hand_wash
-6.49282,1.44602,5.70049,1.26826,4.51964,1.00862,not_hand_wash
-6.48845,1.45002,5.69726,1.27368,4.52086,1.01348,not_hand_wash
-6.49518,1.44629,5.68372,1.26490,4.54254,1.01396,not_hand_wash
-6.50635,1.44895,5.66812,1.26006,4.55428,1.01557,not_hand_wash
-6.51749,1.44854,5.65525,1.25861,4.55259,1.01467,not_hand_wash
-6.51404,1.45973,5.63637,1.26045,4.55945,1.02178,not_hand_wash
-5.74799,2.60783,6.81993,2.20239,4.73890,1.18847,not_hand_wash
4.97586,2.09970,6.59289,2.29764,-1.18882,2.45840,not_hand_wash
6.47109,1.57671,3.04176,3.54030,-4.70051,1.80831,not_hand_wash
7.57668,2.05605,-0.04964,2.82973,-4.19349,1.47114,not_hand_wash
0.48521,2.28201,8.72137,3.23844,-0.65635,3.85010,not_hand_wash
0.78008,0.58601,9.28713,2.34261,1.89945,1.20375,not_hand_wash
0.37604,0.14830,9.66219,2.16887,0.56736,0.19987,not_hand_wash
0.38083,0.11481,9.61327,2.13943,0.80624,0.24479,not_hand_wash
0.17559,0.11448,9.63465,2.15460,1.22085,0.30966,not_hand_wash
0.17803,0.08189,9.61756,2.14584,0.96836,0.27097,not_hand_wash
0.16729,0.08410,9.62182,2.15221,0.93535,0.22928,not_hand_wash
0.16152,0.12507,9.59453,2.14026,1.30459,0.32895,not_hand_wash
0.68870,0.66216,9.36728,2.33724,2.14263,0.73497,not_hand_wash
1.23610,0.49895,9.44631,2.22737,2.29996,1.02807,not_hand_wash
0.97373,0.28826,9.35304,2.14935,2.14156,0.57941,not_hand_wash
0.92974,0.23347,9.45126,2.11421,2.29625,0.53102,not_hand_wash
0.92501,0.21325,9.41508,2.09812,2.32805,0.53234,not_hand_wash
0.92062,0.23746,9.43979,2.10568,2.32046,0.57361,not_hand_wash
0.94781,0.22757,9.43989,2.11931,2.20303,0.51771,not_hand_wash
0.96131,0.22000,9.44603,2.10183,2.13184,0.48951,not_hand_wash
0.94717,0.21561,9.43708,2.10035,2.23698,0.50261,not_hand_wash
0.95060,0.21678,9.44195,2.10241,2.21138,0.49973,not_hand_wash
0.93499,0.23770,9.43503,2.11124,2.19119,0.54823,not_hand_wash
0.80325,0.20731,9.37944,2.28881,2.04490,0.52414,not_hand_wash
0.75931,0.22903,9.49119,2.12997,2.17719,0.53698,not_hand_wash
0.79898,0.19753,9.43676,2.10368,2.25645,0.51800,not_hand_wash
0.79036,0.17918,9.46331,2.11782,2.15563,0.49005,not_hand_wash
0.84020,0.20663,9.46458,2.11406,2.05718,0.47934,not_hand_wash
0.88106,0.21275,9.50550,2.11639,1.89262,0.43171,not_hand_wash
0.87685,0.20025,9.50239,2.11460,1.90821,0.42923,not_hand_wash
0.85963,0.19751,9.49316,2.11203,1.88479,0.42332,not_hand_wash
0.85825,0.19857,9.49698,2.12279,1.88658,0.42454,not_hand_wash
0.84816,0.19904,9.49700,2.11334,1.89192,0.42950,not_hand_wash
0.74421,0.27920,9.52943,2.15683,1.69020,0.51948,not_hand_wash
0.46342,0.25476,9.47447,2.35177,1.52705,0.81242,not_hand_wash
0.53036,0.20861,9.48055,2.14959,2.00539,0.64950,not_hand_wash
0.53495,0.13029,9.32803,2.07799,2.88015,0.66321,not_hand_wash
0.52112,0.13152,9.35128,2.07981,2.77775,0.62273,not_hand_wash
0.52075,0.12361,9.36980,2.08570,2.70550,0.60534,not_hand_wash
0.49909,0.12406,9.37610,2.09745,2.67361,0.60041,not_hand_wash
0.48849,0.11899,9.37888,2.08736,2.66470,0.59629,not_hand_wash
0.50894,0.13208,9.40079,2.09647,2.63045,0.60742,not_hand_wash
0.71778,0.31819,9.43403,2.02724,2.61681,0.75560,not_hand_wash
0.87139,0.24021,9.28626,2.18387,2.78347,0.66298,not_hand_wash
0.82458,0.31370,9.47731,2.28168,2.08948,0.78313,not_hand_wash
0.83750,0.27021,9.45201,2.13600,2.26507,0.61723,not_hand_wash
0.79009,0.23813,9.43999,2.13473,2.17335,0.57620,not_hand_wash
0.91952,0.25010,9.37438,2.09587,2.57773,0.61630,not_hand_wash
0.84354,0.27022,9.39630,2.11568,2.47589,0.62031,not_hand_wash
0.85477,0.20789,9.41361,2.09559,2.41229,0.54945,not_hand_wash
0.86631,0.21330,9.36883,2.08879,2.51184,0.56675,not_hand_wash
0.78033,0.32463,9.57699,2.22434,2.69306,0.74816,not_hand_wash
-1.52269,4.56782,8.19012,3.31926,3.79473,3.33383,not_hand_wash
2.61725,1.10336,-0.53375,3.83518,8.02893,2.45460,not_hand_wash
5.00788,1.95008,-2.30643,1.13164,7.71267,2.22964,not_hand_wash
7.06855,1.57348,-1.16028,0.39757,6.46227,1.45693,not_hand_wash
