mean_x,std_x,mean_y,std_y,mean_z,std_z,Activity
-4.69743,3.06401,-5.76210,4.73741,-0.02562,6.29556,hand_wash
-4.23448,2.64201,-6.12379,2.91461,-3.35905,5.19124,hand_wash
-4.12890,3.90894,-5.84264,4.53269,-1.75732,7.85045,hand_wash
-4.16690,3.78173,-4.51403,4.13735,-5.72614,6.63107,hand_wash
-4.51134,2.70956,-5.83389,3.94247,-1.63428,6.11631,hand_wash
-4.41780,3.06911,-3.66370,3.14723,7.49082,4.18453,hand_wash
-4.31275,2.40844,-4.57647,3.26526,-0.00019,7.26092,hand_wash
-4.58041,3.32994,-6.04572,4.00854,-4.64528,5.54291,hand_wash
-3.76833,2.92235,-6.67502,4.04838,0.63504,5.65218,hand_wash
-2.30071,2.60263,-7.08784,4.29001,0.21202,6.54936,hand_wash
-3.44483,3.39503,-6.82475,3.97223,-3.04861,6.32084,hand_wash
-2.06949,3.50669,-5.16016,3.58568,4.98409,6.06300,hand_wash
-2.64587,2.44283,-6.58590,3.98707,-2.04879,6.61857,hand_wash
-3.12938,4.11974,-6.90056,3.75369,-4.48022,6.43387,hand_wash
-1.94852,3.13853,-5.15122,3.36676,3.20979,7.53471,hand_wash
5.32752,1.85253,-5.22103,2.88668,5.37572,3.11766,hand_wash
4.25589,1.86059,-5.11359,3.01268,5.52582,3.95230,hand_wash
4.26007,1.92337,-6.22053,3.70835,2.53164,4.08892,hand_wash
4.26400,1.38199,-7.92525,2.51024,0.90133,2.90719,hand_wash
2.99316,2.12037,-3.81656,6.21145,4.84927,4.48307,hand_wash
-2.33440,3.61994,-6.93061,4.22817,-1.51620,7.08589,hand_wash
-3.16335,2.79822,-7.64742,3.35316,-2.61115,4.53742,hand_wash
-3.79163,2.53552,-7.15120,3.36914,-3.39109,4.24703,hand_wash
-3.65474,3.23606,-6.71935,3.40341,-3.83764,5.23788,hand_wash
-3.27576,2.50701,-6.45540,2.59576,0.41337,6.75127,hand_wash
-3.37780,2.09858,-1.52345,2.98623,8.91086,3.72592,hand_wash
-3.88223,2.51275,-5.56423,3.75938,0.33942,6.57448,hand_wash
-4.26632,3.18946,-5.90279,3.65799,-1.88055,6.20934,hand_wash
4.62908,1.63366,-4.35324,4.48187,6.15029,2.74726,hand_wash
4.26366,2.51846,-4.13305,4.98746,4.96916,4.17504,hand_wash
4.62252,2.73207,-7.04401,3.06020,3.04337,4.75464,hand_wash
4.17011,1.66933,-7.56832,2.67995,1.59359,3.51515,hand_wash
4.02604,1.84555,-5.79311,3.66761,4.49997,4.90421,hand_wash
6.96397,2.04760,-2.65017,3.05562,5.36977,3.57920,hand_wash
5.25329,3.61299,-6.20988,4.17216,2.68968,6.87951,hand_wash
4.91854,1.96874,-6.95148,2.71537,2.72667,3.54131,hand_wash
5.59021,2.01008,-4.86215,4.05910,3.97970,4.12367,hand_wash
6.22792,2.40661,-3.48342,3.88617,5.23621,4.57043,hand_wash
6.03938,2.79265,-5.10336,4.89981,3.13678,4.12282,hand_wash
3.20131,3.46423,-2.17482,5.92131,4.35551,5.25194,hand_wash
-2.46379,2.86961,-7.46499,3.17167,-1.02707,6.19535,hand_wash
-3.35576,3.29489,-6.60648,3.61900,-3.13969,6.06986,hand_wash
-2.65260,2.91416,-6.26082,3.29315,0.03106,6.62780,hand_wash
-2.81771,2.78164,-6.41946,3.39029,-0.62424,6.59798,hand_wash
-3.23016,3.20312,-7.60771,3.70365,-2.31195,5.27076,hand_wash
-2.89596,1.75004,-1.68068,1.64606,8.91792,2.94793,hand_wash
-4.65904,2.47249,-5.59893,4.02341,-0.53388,6.40419,hand_wash
-4.74851,2.94908,-5.06953,4.18276,0.26305,6.56974,hand_wash
-4.29927,4.19229,-6.08848,3.73799,-4.45602,6.40237,hand_wash
-4.48310,2.57710,-6.04132,5.12940,-0.89109,5.89547,hand_wash
-4.21976,2.15317,-4.94168,2.98212,-1.34800,6.73678,hand_wash
-4.64352,2.92025,-5.53009,4.50763,-1.01043,6.61161,hand_wash
-3.30297,1.94072,-5.17990,2.82127,3.34669,6.27652,hand_wash
-2.81579,3.44818,-6.64965,3.76118,-0.72028,7.40324,hand_wash
-3.84903,3.83080,-7.52369,5.06544,-1.37042,6.58173,hand_wash
-3.60113,2.57688,-7.11840,3.19591,-1.82732,4.97094,hand_wash
-2.75701,2.18613,-5.15752,2.80449,7.06928,5.40600,hand_wash
4.51916,2.63472,-7.19277,3.86619,1.53188,3.16239,hand_wash
5.27785,2.57428,-3.86312,4.58917,4.14131,4.09273,hand_wash
5.30652,2.23020,-5.71805,2.87694,4.60148,5.08516,hand_wash
5.87366,1.41049,-6.11519,2.51068,2.15424,3.19455,hand_wash
4.51412,1.51348,-6.96585,2.64454,3.63274,1.94838,hand_wash
4.94223,1.27839,-6.11002,3.31942,3.52259,3.11476,hand_wash
1.67817,1.93803,-8.43830,3.52573,-1.57895,3.41224,hand_wash
1.94582,2.17644,-7.26071,4.54507,1.12169,5.43104,hand_wash
2.18076,2.26320,-7.33110,4.86007,-1.13745,4.31464,hand_wash
-2.99889,1.98904,-6.22726,2.86292,0.18296,6.23511,hand_wash
-3.57118,2.66884,-7.31149,3.12280,-2.96399,4.19238,hand_wash
-3.24579,2.35212,-7.61537,3.47313,-0.70299,4.54150,hand_wash
-2.75879,2.55172,-3.42230,2.72324,8.28477,4.58281,hand_wash
-8.11887,5.41150,-4.20499,4.32138,0.89928,2.73120,not_hand_wash
-9.09072,3.48242,-4.25462,2.51168,-0.90160,1.86426,not_hand_wash
-9.66317,3.33346,-3.97086,2.69878,-0.41291,2.28924,not_hand_wash
-5.61062,5.33852,-3.63206,2.71188,-2.95318,4.49975,not_hand_wash
1.76597,1.04757,-6.61259,1.91676,-5.40937,2.01821,not_hand_wash
1.93702,0.87970,-7.89388,2.01600,-3.56781,1.15312,not_hand_wash
1.21143,0.83120,-8.23890,1.98295,-3.08614,0.93389,not_hand_wash
1.45192,0.56012,-8.58634,1.89476,-2.07338,0.98249,not_hand_wash
-1.04262,5.08028,-7.12677,2.92763,-2.27233,1.88483,not_hand_wash
-7.63767,5.53861,-4.54701,3.48249,-2.33457,3.91817,not_hand_wash
-1.75024,1.05284,-5.53336,1.96608,-6.33125,1.86286,not_hand_wash
-2.94963,0.66200,-6.52978,1.57924,-5.07798,1.32422,not_hand_wash
-7.74772,2.84731,-3.58626,2.54523,-1.32218,2.26345,not_hand_wash
-8.37036,2.21132,-1.22655,3.38648,2.24780,1.32141,not_hand_wash
-8.71593,2.24177,-1.37847,1.37562,3.33931,1.41442,not_hand_wash
-8.04307,1.78659,-1.96991,0.52474,4.75602,1.08584,not_hand_wash
-8.29566,1.85431,-2.11753,0.51142,4.15107,0.94077,not_hand_wash
-8.33338,1.85583,-2.48898,0.65519,3.73382,0.89943,not_hand_wash
-8.22717,1.84925,-3.07066,0.83508,3.45517,0.79967,not_hand_wash
-8.39372,2.01137,-2.80462,0.89014,3.11194,0.77576,not_hand_wash
-7.51842,2.33184,-3.26119,1.90184,0.52780,3.76385,not_hand_wash
0.79253,1.95128,-4.92110,1.27314,-7.06957,1.63518,not_hand_wash
3.08032,0.74217,-4.72506,1.16519,-6.77387,1.59272,not_hand_wash
2.63906,0.64498,-4.98274,1.30827,-6.73303,1.55633,not_hand_wash
2.43855,0.59743,-5.30606,1.80376,-6.41688,1.82713,not_hand_wash
1.31317,0.98445,-5.85246,1.64125,-6.27124,1.76848,not_hand_wash
2.00872,1.28966,-6.72544,2.11879,-4.24401,3.26080,not_hand_wash
2.21671,1.00887,-8.47502,2.13252,2.48072,1.09449,not_hand_wash
2.23631,0.77750,-8.53666,2.06522,2.46404,1.04352,not_hand_wash
-4.86296,7.37313,-6.56520,3.05798,-0.67951,3.07251,not_hand_wash
-5.89812,8.89090,-1.92043,7.47410,-3.66782,7.86258,not_hand_wash
-2.92116,6.04136,-1.10687,5.05301,4.90649,6.72728,not_hand_wash
-10.36623,5.37250,-4.48963,4.87842,-1.05808,2.76072,not_hand_wash
-9.66449,3.02488,-3.66182,2.84961,-0.96566,1.94136,not_hand_wash
-2.21444,7.03997,-4.12393,2.80893,4.99113,5.74849,not_hand_wash
2.69572,2.00749,-6.13961,2.28206,-1.92464,5.44612,not_hand_wash
-0.22290,3.21289,-5.47804,4.18603,-5.44090,4.25279,not_hand_wash
2.43311,1.45589,-8.56999,2.17007,-0.73363,0.73781,not_hand_wash
2.37660,0.86915,-8.72756,2.13700,-0.34480,1.03653,not_hand_wash
0.62380,6.33203,-7.34924,2.66756,-0.11143,1.14717,not_hand_wash
-8.68942,4.18678,-3.55513,3.37808,-3.53222,5.83671,not_hand_wash
0.87878,2.81847,-2.23994,7.58464,-8.94423,7.12658,not_hand_wash
1.51457,0.77163,0.61358,1.20805,-8.42137,2.17140,not_hand_wash
-1.31093,4.66294,-3.43279,4.62858,-0.99177,6.97690,not_hand_wash
2.58944,3.63831,6.90854,7.69415,2.55223,6.84988,not_hand_wash
2.76671,1.50850,6.04394,1.80867,7.09538,2.34279,not_hand_wash
1.97068,2.57765,7.74791,5.03560,1.71306,2.05926,not_hand_wash
0.88968,2.94715,5.71436,3.10771,8.12354,2.56732,not_hand_wash
2.12783,0.81857,5.74762,1.56110,7.69164,1.95291,not_hand_wash
0.86166,0.96049,8.28784,2.04667,4.90378,2.04042,not_hand_wash
0.58342,0.16466,8.63376,1.93218,4.62333,1.04370,not_hand_wash
0.48581,0.14824,8.73832,1.94441,4.46328,0.99692,not_hand_wash
0.35072,0.18349,8.40761,1.90646,5.09848,1.22498,not_hand_wash
0.47046,0.19362,8.50738,1.89697,4.92776,1.11120,not_hand_wash
0.35125,0.26465,8.39363,1.99045,5.03878,1.21425,not_hand_wash
0.27805,0.11033,8.38688,1.86257,5.15877,1.15351,not_hand_wash
0.30759,0.09588,8.41071,1.87292,5.12390,1.14247,not_hand_wash
0.41196,0.13542,8.44959,1.88777,5.03900,1.15018,not_hand_wash
0.46214,0.22445,8.68614,1.88232,4.63859,0.95256,not_hand_wash
2.25236,6.85202,5.59361,4.85034,-0.24376,2.80081,not_hand_wash
-0.57266,3.25171,0.92531,7.27205,6.21666,5.24112,not_hand_wash
5.10602,3.00021,6.60100,2.25537,2.79797,2.64463,not_hand_wash
6.67726,1.52322,6.63277,1.49635,1.62491,0.49310,not_hand_wash
6.83406,1.52326,6.55517,1.47443,1.31387,0.39246,not_hand_wash
7.15646,1.60396,6.14762,1.39917,1.36692,0.51437,not_hand_wash
3.16099,5.29572,4.05588,4.27091,3.62731,3.62721,not_hand_wash
-2.80304,1.03800,0.63862,2.19704,9.28020,2.61814,not_hand_wash
-2.92704,0.69900,1.77738,0.79437,9.30008,2.15299,not_hand_wash
0.17957,5.04862,0.46052,5.45574,4.32703,6.90618,not_hand_wash
6.38699,2.19662,4.76130,3.16370,1.36281,4.47151,not_hand_wash
5.77843,2.92971,4.06053,5.28646,5.11442,3.97714,not_hand_wash
-0.26123,2.29343,5.41234,4.57377,6.61486,3.60852,not_hand_wash
0.87250,0.23098,8.04444,1.79653,5.64654,1.28283,not_hand_wash
0.87271,0.25904,7.99272,1.78181,5.71701,1.28328,not_hand_wash
0.79491,0.24326,8.04456,1.80259,5.66391,1.26359,not_hand_wash
0.83969,0.19806,7.97217,1.77446,5.76882,1.28747,not_hand_wash
2.52250,3.77545,6.54166,6.65094,1.48172,5.47463,not_hand_wash
0.90386,5.06461,2.01671,7.55249,4.92169,5.97191,not_hand_wash
7.37858,2.02565,5.68434,1.83638,0.66572,1.58019,not_hand_wash
7.71144,1.71230,5.12547,1.62878,0.92243,1.84400,not_hand_wash
7.70753,1.28338,5.48159,1.55124,0.82508,2.06919,not_hand_wash
7.54324,1.86960,5.03936,1.78153,0.15800,2.09034,not_hand_wash
1.93750,7.67307,4.24047,4.96150,2.64605,4.78726,not_hand_wash
-7.34232,5.90167,3.01644,4.41097,2.39340,5.23424,not_hand_wash
2.53529,4.33355,7.50606,3.90763,-0.26799,2.97305,not_hand_wash
2.57242,1.33978,5.85569,2.84117,6.38365,4.30637,not_hand_wash
3.03525,2.11070,6.12785,2.52715,5.85149,3.88821,not_hand_wash
5.08831,3.67311,3.35008,7.40830,1.15822,3.24125,not_hand_wash
7.70202,1.75270,5.41218,1.33292,1.10459,0.78813,not_hand_wash
5.47870,2.51682,6.35481,1.59179,2.92301,3.56364,not_hand_wash
5.29791,3.86077,4.27779,4.87210,-0.01367,4.82452,not_hand_wash
6.85061,1.97939,3.88965,1.45588,1.63430,5.40243,not_hand_wash
4.88607,1.71253,5.25750,2.76657,5.89189,1.87105,not_hand_wash
-0.33931,2.16215,-1.69234,5.22516,7.85707,3.81358,not_hand_wash
1.94785,4.48442,7.15954,3.41099,-2.16579,1.65499,not_hand_wash
8.59604,2.55397,1.24388,3.34535,0.53640,2.86877,not_hand_wash
2.93780,2.76897,1.56158,3.26390,8.63234,3.44362,not_hand_wash
1.75665,1.30175,5.16171,4.14465,7.17472,2.32657,not_hand_wash
2.37482,0.58205,5.42766,1.29951,7.87686,1.84913,not_hand_wash
2.34496,0.57635,5.66304,1.30662,7.77567,1.76148,not_hand_wash
2.34736,0.65854,6.27455,1.51781,7.24612,1.68311,not_hand_wash
2.51564,0.59749,6.03563,1.47249,7.41919,1.68726,not_hand_wash
2.52785,0.56889,5.89641,1.32927,7.54255,1.68673,not_hand_wash
2.55052,0.60522,5.93005,1.40494,7.43507,1.74154,not_hand_wash
2.56539,0.57735,6.27475,1.41480,7.20109,1.61408,not_hand_wash
3.00699,4.71137,4.34073,7.02000,2.35329,4.66754,not_hand_wash
-0.74922,2.66690,9.02270,3.11724,-1.12066,3.01420,not_hand_wash
4.26998,3.14329,4.88837,4.15412,1.87187,5.54654,not_hand_wash
6.90756,1.56480,6.50633,1.48138,0.91299,0.34480,not_hand_wash
6.86142,1.60407,6.47816,1.52408,1.03344,0.26908,not_hand_wash
6.90202,1.53939,6.49027,1.44512,1.05507,0.24735,not_hand_wash
6.94709,1.52146,6.35230,1.44080,1.47378,1.01165,not_hand_wash
7.00562,1.60423,6.32071,1.48420,1.35616,0.81950,not_hand_wash
4.07716,3.29989,7.77492,2.32403,0.00280,2.04485,not_hand_wash
6.29022,1.92072,6.88479,1.79258,0.66272,1.01647,not_hand_wash
6.90553,1.62605,6.39971,1.62457,-0.20124,1.56992,not_hand_wash
3.00864,4.24673,4.52804,7.11346,5.39422,5.78767,not_hand_wash
2.27888,1.97113,6.83120,5.53751,5.28793,3.65588,not_hand_wash
2.28099,0.59406,6.61902,1.60207,6.95965,1.63511,not_hand_wash
2.26093,0.54197,6.69026,1.52031,6.91974,1.56093,not_hand_wash
1.98095,0.46262,6.76120,1.54416,6.93062,1.57088,not_hand_wash
2.07091,0.50206,6.71088,1.57795,6.89452,1.61640,not_hand_wash
2.12998,0.48068,6.73958,1.50468,6.92732,1.54139,not_hand_wash
2.06128,0.84919,7.05692,1.95503,6.94710,1.54300,not_hand_wash
5.36466,3.97718,4.19314,5.76956,-1.54449,5.09638,not_hand_wash
1.07295,0.64906,0.00064,1.79951,9.74685,2.24663,not_hand_wash
7.26995,1.95341,3.70217,1.10277,5.29522,1.48005,not_hand_wash
7.48383,1.67089,3.83193,0.87508,4.71496,1.07468,not_hand_wash
7.33750,1.71304,3.84639,0.92184,4.87035,1.14241,not_hand_wash
7.38592,1.64751,3.81523,0.87265,4.89530,1.10192,not_hand_wash
7.41664,1.64616,3.84614,0.85840,4.82382,1.07426,not_hand_wash
7.38429,1.64606,3.88049,0.86657,4.85589,1.08206,not_hand_wash
7.38540,1.64222,3.88456,0.86936,4.85072,1.08006,not_hand_wash
7.53216,1.68350,3.67274,0.85210,4.76175,1.07319,not_hand_wash
7.47198,1.74072,3.70072,0.86328,4.75067,1.10718,not_hand_wash
7.48803,1.67320,3.67941,0.84041,4.83405,1.08267,not_hand_wash
7.47436,1.66931,3.70497,0.85802,4.85561,1.08906,not_hand_wash
7.47206,1.65746,3.81269,0.86787,4.76942,1.06556,not_hand_wash
7.42359,1.66892,3.98378,0.94887,4.70237,1.05802,not_hand_wash
7.47438,1.74675,3.82656,0.92947,4.64567,1.12170,not_hand_wash
3.09893,3.95741,1.71371,2.65929,7.51128,2.92109,not_hand_wash
1.65927,2.44562,2.55834,8.54961,6.58495,4.57653,not_hand_wash
2.21777,0.53539,6.52914,1.49141,7.13410,1.61023,not_hand_wash
2.24428,0.52490,6.55627,1.47391,7.03729,1.59204,not_hand_wash
2.22845,0.50093,6.64039,1.47692,6.99066,1.55267,not_hand_wash
2.28462,0.53245,6.70377,1.54446,6.86966,1.58143,not_hand_wash
2.23832,0.52242,6.79393,1.52429,6.81384,1.52935,not_hand_wash
2.11249,0.50358,6.82041,1.52852,6.83992,1.54191,not_hand_wash
2.14251,0.53129,6.78449,1.58187,6.81031,1.58599,not_hand_wash
2.16408,0.54600,6.75843,1.51426,6.88689,1.53969,not_hand_wash
2.21046,0.52637,6.83348,1.54504,6.79151,1.53433,not_hand_wash
2.16943,0.49138,6.88209,1.53464,6.75905,1.50962,not_hand_wash
2.20345,0.49612,6.88030,1.53010,6.75448,1.50076,not_hand_wash
2.26281,0.53759,6.75438,1.58344,6.79271,1.58914,not_hand_wash
2.31811,0.51696,6.77119,1.51334,6.82841,1.52142,not_hand_wash
2.27123,0.55478,7.10720,1.63914,6.45931,1.49011,not_hand_wash
2.36517,0.56569,6.80825,1.60077,6.73549,1.54880,not_hand_wash
2.45532,0.58245,6.83729,1.53019,6.74006,1.51448,not_hand_wash
1.59987,1.64400,4.78440,4.77344,7.08607,3.75684,not_hand_wash
1.18553,0.72583,8.44874,2.28759,4.93525,2.13381,not_hand_wash
1.78286,4.62963,7.18984,3.38322,-1.90160,1.34681,not_hand_wash
-2.21988,0.77851,9.27523,2.11171,0.69777,0.98568,not_hand_wash
3.65570,4.71219,6.30821,5.08536,-1.17407,1.93358,not_hand_wash
-3.90640,1.44287,8.04825,1.96969,4.25705,1.74355,not_hand_wash
-4.36316,0.97041,7.55963,1.68203,4.46805,1.00122,not_hand_wash
-4.37306,1.02039,7.57856,1.76967,4.33473,1.01358,not_hand_wash
-4.42218,0.94782,7.62252,1.63458,4.38232,0.94107,not_hand_wash
3.35327,4.55424,5.94841,6.20114,1.38770,4.90163,not_hand_wash
6.87193,1.57038,6.51873,1.53651,0.38170,0.50891,not_hand_wash
6.78082,1.50312,6.62823,1.51715,-0.16633,0.39401,not_hand_wash
6.64755,1.50484,6.71027,1.51134,-0.39348,0.24849,not_hand_wash
6.68752,1.49329,6.73779,1.50725,0.01196,0.17260,not_hand_wash
6.69679,1.48175,6.72356,1.50182,0.00968,0.17942,not_hand_wash
6.69861,1.57218,6.64775,1.56302,0.03475,0.14837,not_hand_wash
6.83814,1.53556,6.55661,1.50899,-0.15574,0.25732,not_hand_wash
6.96652,1.59332,6.48418,1.58612,-0.65676,1.62357,not_hand_wash
0.10550,1.29055,7.58846,1.75161,-4.81680,1.31453,not_hand_wash
-1.70074,0.52503,8.32390,1.92283,-3.85703,1.16476,not_hand_wash
3.69542,2.28476,-7.46896,3.69951,0.12909,5.20382,hand_wash
6.26401,2.56238,-4.10390,3.82707,3.46792,4.47556,hand_wash
5.56062,3.22767,-6.87451,4.54339,-0.34031,4.68669,hand_wash
-2.92157,3.29806,-6.61270,2.98887,-1.39068,6.87036,hand_wash
-3.31286,3.50539,-6.89955,3.90894,-3.17737,6.22790,hand_wash
-2.05308,1.77144,-8.23906,2.48096,1.60873,3.30031,hand_wash
-3.06617,2.93333,-7.29627,3.87977,-4.33871,4.34973,hand_wash
-1.93860,2.20091,-6.90639,3.16449,1.83237,5.70291,hand_wash
-3.22046,3.55034,-6.96914,2.90354,-3.65151,5.82890,hand_wash
-2.56188,2.50688,-4.46798,3.42069,5.26668,6.29144,hand_wash
-2.14576,3.69575,-6.83312,3.47054,0.45285,8.33912,hand_wash
-3.23443,3.28226,-6.99267,4.15288,-4.36652,6.04135,hand_wash
-3.60049,3.51667,-6.66122,3.46762,-2.95922,6.08447,hand_wash
-3.21589,2.50630,-6.44584,3.35645,-1.36173,6.83790,hand_wash
-2.53000,2.54112,-6.51998,4.17261,0.09640,6.34436,hand_wash
-3.06601,2.82641,-5.35870,3.55279,-5.91144,4.13885,hand_wash
-3.68243,2.33841,-6.80986,2.84555,-2.58498,4.63103,hand_wash
-3.61221,1.62008,-5.49322,2.52943,-5.50571,3.19324,hand_wash
-3.48806,1.76107,-3.20767,2.95441,7.82047,3.73068,hand_wash
-2.30279,3.44034,-6.57703,3.41442,-1.27009,6.80030,hand_wash
-3.52757,3.94551,-7.22161,3.82163,-4.53070,4.42016,hand_wash
-1.62509,2.98778,-4.99807,3.17044,6.20523,5.46802,hand_wash
-8.45598,4.39998,-3.51485,2.78747,3.93330,2.52824,not_hand_wash
-8.08736,2.51464,-4.96450,3.01964,2.90060,1.71946,not_hand_wash
-9.12799,4.78241,-3.51011,2.77083,3.81960,1.55659,not_hand_wash
-8.95423,2.57560,-2.71391,2.00644,2.86170,1.52425,not_hand_wash
-7.32596,1.92795,-4.88339,2.18520,1.41566,1.37416,not_hand_wash
-7.82284,1.74536,-4.70095,1.06872,0.80846,0.29079,not_hand_wash
-8.23629,2.35476,-3.87174,2.49719,3.07107,2.03195,not_hand_wash
-5.62956,1.98517,-5.84672,2.07341,-0.13275,3.66410,not_hand_wash
-2.30020,3.35937,-6.51014,2.33630,-3.62828,2.37526,not_hand_wash
-6.62851,3.54616,-0.79919,4.79077,-4.50401,3.51407,not_hand_wash
-5.04342,2.24202,-6.45291,2.65773,3.65638,2.98632,not_hand_wash
-6.07719,2.46469,-1.75319,3.74268,-5.29359,2.37592,not_hand_wash
-6.55102,1.73946,-1.36081,0.76460,-5.81791,1.64455,not_hand_wash
-6.46563,1.50315,-0.75013,0.31401,-5.96687,1.39252,not_hand_wash
-5.08736,3.28057,-1.28114,1.98157,-6.56861,1.90062,not_hand_wash
4.89786,3.90443,-5.02307,2.15960,-0.77472,4.67140,not_hand_wash
-6.60911,2.33645,-4.71497,1.70557,4.44754,1.85659,not_hand_wash
0.52006,4.09164,-5.87804,2.48716,0.13708,5.93954,not_hand_wash
-1.69925,7.12753,-6.57801,4.01917,-0.42210,2.30139,not_hand_wash
-8.19382,2.23182,-3.71818,1.83521,1.98625,1.13199,not_hand_wash
-0.25022,2.30192,-8.43330,2.37164,2.01802,1.90320,not_hand_wash
1.27256,0.53408,-8.58352,2.12533,1.85475,2.05958,not_hand_wash
-1.34236,4.12539,-8.39961,2.32677,0.82923,0.84330,not_hand_wash
-9.08524,2.80115,-2.34460,2.97172,2.39167,2.02972,not_hand_wash
-8.39806,1.94156,-3.33926,1.46822,0.75235,1.10995,not_hand_wash
-8.84244,1.84611,-2.79776,0.81240,0.73955,0.76666,not_hand_wash
-0.39490,5.04358,-7.50840,2.78226,-1.17807,2.38291,not_hand_wash
1.65871,8.32860,-0.87711,4.72641,5.40701,2.62661,not_hand_wash
-6.27402,5.03683,0.72611,2.42383,6.11083,3.49048,not_hand_wash
1.31145,5.26648,-1.18817,2.88545,4.32706,6.29518,not_hand_wash
4.96202,1.68109,-4.73752,1.69741,-5.40427,2.14663,not_hand_wash
-4.02421,7.68289,-3.33333,4.75621,0.59895,3.37124,not_hand_wash
-8.80039,2.83065,-3.06884,2.84120,0.43096,2.93644,not_hand_wash
-8.67259,1.95691,-2.31520,1.48393,1.53204,0.85005,not_hand_wash
-8.31195,1.79561,-3.61820,1.53665,1.46739,0.85124,not_hand_wash
-8.17487,1.96168,-3.96947,1.52573,1.22321,1.03102,not_hand_wash
-7.62885,1.82904,-4.52351,1.34954,2.31496,1.60542,not_hand_wash
-6.71350,1.61289,-5.06575,1.38082,4.00258,1.03622,not_hand_wash
