387063920
488162634,1,3,-2.6201513,-2.9518616,9.44955
488162644,1,3,-2.6021888,-2.9374914,9.380094
488162752,1,3,-1.971101,-1.2058923,7.6808276
488162762,1,3,-2.1124072,-2.1327648,8.183782
488162772,1,3,-2.562671,-2.6093738,8.254435
488162781,1,3,-3.0560448,-2.8512707,8.546627
488162791,1,3,-3.2727942,-2.9865894,8.6280575
488162801,1,3,-3.1722033,-3.4200878,8.90109
488162811,1,3,-3.1997461,-3.8464015,9.0567665
488162821,1,3,-3.5134935,-4.2906775,9.669891
488162831,1,3,-4.0332127,-4.590055,9.645941
488162840,1,3,-4.7912364,-4.133804,9.477093
488162850,1,3,-5.116959,-3.8523889,9.467512
488162860,1,3,-4.990023,-3.7793407,9.265133
488162870,1,3,-5.0008006,-3.7829332,9.377699
488162880,1,3,-5.2822156,-3.974535,9.374106
488162890,1,3,-5.391189,-4.079916,9.686657
488162899,1,3,-5.302573,-4.204457,9.547746
488162909,1,3,-5.2726355,-4.3445654,9.883048
488162919,1,3,-5.261858,-4.267925,10.100995
488162929,1,3,-5.3432884,-4.0667434,10.14171
488162939,1,3,-5.388794,-3.7793407,10.129735
488162949,1,3,-5.356461,-3.561394,10.130933
488162958,1,3,-5.3899913,-3.1793885,10.002799
488162968,1,3,-5.269043,-2.9003687,9.874665
488162978,1,3,-5.102589,-2.5471032,9.713001
488162988,1,3,-4.756509,-2.7027795,9.942924
488162998,1,3,-4.966073,-3.0847852,9.768087
488163008,1,3,-5.2043777,-3.1614258,9.662706
488163017,1,3,-5.4558544,-3.0296998,9.542955
488163027,1,3,-5.381609,-2.8919861,9.305848
488163037,1,3,-4.996011,-2.6045837,9.202863
488163047,1,3,-4.7529163,-2.6979895,9.206455
488163057,1,3,-4.5696974,-2.7410998,9.154963
488163067,1,3,-4.749324,-2.6620643,9.18011
488163076,1,3,-4.770879,-2.5602758,8.903485
488163086,1,3,-4.691843,-2.44771,8.849597
488163096,1,3,-4.5613146,-2.3555017,8.713081
488163099,4,3,0.07350325,0.02876214,0.030892668
488163106,1,3,-4.326603,-2.2704785,8.556208
488163116,1,3,-4.3709106,-2.7171497,8.533455
488163126,1,3,-4.429589,-3.0225146,8.516689
488163135,1,3,-4.700226,-3.1578333,8.623268
488163145,1,3,-4.8870373,-2.9590466,8.551417
488163155,1,3,-4.782854,-2.8369007,8.502319
488163165,1,3,-4.4954515,-2.692002,8.495134
488163175,1,3,-4.340973,-2.9889843,8.355025
488163185,1,3,-4.4643164,-2.9937744,8.485554
488163194,1,3,-4.63077,-3.1087353,8.410111
488163204,1,3,-4.7529163,-2.9542565,8.302335
488163214,1,3,-4.629573,-2.687212,8.140672
488163224,1,3,-4.437971,-2.3339465,7.9826
488163234,1,3,-4.319418,-2.1124072,7.9742174
488163244,1,3,-4.2643323,-2.1124072,7.940687
488163253,1,3,-4.350553,-1.971101,7.9742174
488163263,1,3,-4.3230104,-1.7076489,7.892787
488163273,1,3,-4.3792934,-1.3771362,7.9814024
488163283,1,3,-4.3757005,-1.3603711,7.98739
488163293,1,3,-4.3960586,-1.3627661,8.076006
488163296,4,3,-0.6583334,-0.054328486,0.06072007
488163303,1,3,-4.518204,-1.8262024,8.049661
488163312,1,3,-4.540957,-2.342329,7.8939843
488163322,1,3,-4.679868,-2.6345215,7.5850267
488163332,1,3,-4.758904,-2.7315197,7.317982
488163342,1,3,-4.7301636,-2.8464806,6.963519
488163352,1,3,-4.6403503,-2.9961693,6.7551527
488163362,1,3,-4.4762917,-3.190166,6.6210313
488163371,1,3,-4.423601,-3.558999,6.4869103
488163381,1,3,-4.4894643,-4.076323,6.2090883
488163391,1,3,-4.5217967,-4.709806,5.845045
488163401,1,3,-4.405638,-5.302573,5.1684523
488163411,1,3,-4.3002577,-5.7049365,4.4319835
488163421,1,3,-4.0104604,-6.0414367,4.0020776
488163430,1,3,-3.6727624,-6.452183,3.4308655
488163440,1,3,-3.1518457,-7.1658983,2.7243347
488163450,1,3,-3.0776,-8.139474,2.4896228
488163460,1,3,-2.9674292,-9.381291,2.0585194
488163470,1,3,-3.1482532,-10.466235,1.3807287
488163480,1,3,-2.990182,-11.068583,0.5161267
488163489,1,3,-2.8716285,-11.4697485,0.13771363
488163492,4,3,-7.387609,-1.1653993,-0.19920444
488163499,1,3,-2.6249413,-11.554771,-0.9627979
488163509,1,3,-2.1183949,-11.345207,-1.3675561
488163519,1,3,-1.6705261,-11.0123,-1.9950513
488163529,1,3,-1.5771203,-10.868599,-2.8285182
488163539,1,3,-1.658551,-10.758428,-3.2727942
488163548,1,3,-1.775907,-10.571616,-3.786526
