276978553
276978582,1,3,-0.75562865,4.1733217,9.77168
276978592,1,3,-0.58558226,4.1876917,9.602831
276978602,1,3,-0.5161267,4.108656,9.346563
276978700,1,3,0.31374756,4.768484,10.39199
276978710,1,3,-0.34608033,4.084706,10.486593
276978720,1,3,-0.4682263,4.0116577,11.068583
276978730,1,3,-0.98794556,3.9098694,11.311677
276978739,1,3,-1.4453943,3.624862,11.103311
276978749,1,3,-1.1615845,3.2272887,11.409873
276978759,1,3,-1.2657678,2.6716442,12.051739
276978769,1,3,-1.4429992,2.0417542,13.135485
276978779,1,3,-3.0764027,1.3076806,14.6671
276978788,1,3,-3.547024,0.66701293,15.100598
276978798,1,3,-1.0059083,0.84424436,15.566429
276978808,1,3,-3.2919543,-0.84065187,14.567706
276978818,1,3,-2.8033705,-0.013172608,12.923526
276978828,1,3,-3.246449,0.33530274,11.351195
276978838,1,3,-2.2297633,1.2597803,10.163265
276978847,1,3,-1.6896863,1.6022681,9.030421
276978857,1,3,-1.5675403,1.8896704,8.580157
276978867,1,3,-1.1005114,2.1112096,8.032895
276978877,1,3,-0.24908203,2.7614574,6.7599425
276978887,1,3,0.7496411,3.3937426,5.652246
276978896,1,3,2.095642,4.5445495,5.605543
276978906,1,3,2.5938063,5.50136,4.5301795
276978916,1,3,3.8272412,6.7623377,5.989944
276978926,1,3,4.140989,6.9503465,4.524192
276978936,1,3,5.2283278,8.675959,4.4224033
276978946,1,3,5.557643,9.575288,3.838019
276978955,1,3,5.498965,10.090218,3.817661
276978965,1,3,5.6809864,11.073373,2.5483007
276978975,1,3,3.4799633,10.948832,-0.12933105
276978985,1,3,2.3243666,10.944042,-3.5925293
276978995,1,3,0.53648436,10.043514,-4.040398
276979004,1,3,-1.4585669,9.1130495,-1.785487
276979014,1,3,-2.7267296,7.8796144,3.1698084
276979024,1,3,-2.3447242,7.435338,4.064348
276979034,1,3,-1.5004797,7.5910144,3.4380505
276979044,1,3,-6.3456044,6.916816,3.2680042
276979054,1,3,-5.435497,7.6640625,3.8907092
276979063,1,3,-6.1108923,7.8149486,7.0784802
276979067,4,3,-3.496198,0.78723043,-2.9859362
276979073,1,3,-8.214917,7.8029737,7.08327
276979083,1,3,-10.115365,6.9096313,7.7790236
276979093,1,3,-11.839779,6.108497,6.8749037
276979103,1,3,-10.310559,5.994734,6.218668
276979113,1,3,-10.115365,3.7134778,7.494016
276979122,1,3,-10.233918,3.3925452,7.988588
276979132,1,3,-9.157357,2.8859985,9.353748
276979142,1,3,-8.737031,1.7531543,11.097323
276979152,1,3,-8.82445,0.85142946,11.224259
276979162,1,3,-9.617201,0.20357665,11.038645
276979171,1,3,-8.416099,-0.3568579,10.153686
276979181,1,3,-9.407637,-1.4621594,9.045989
276979191,1,3,-7.4497085,-0.92567503,10.242301
276979201,1,3,-6.0546093,-2.1076171,10.47821
276979211,1,3,-4.4247985,-1.4441968,10.359657
276979221,1,3,-1.3244458,0.59635985,11.818224
276979230,1,3,-2.1064196,1.2490027,12.263698
276979240,1,3,-0.8250842,-0.613125,11.922407
276979250,1,3,-1.1891272,-1.4801221,11.481724
276979260,1,3,0.082628176,0.30776,11.757151
276979264,4,3,1.9941751,-3.3523872,2.847452
276979270,1,3,4.1924815,1.651366,9.382489
276979279,1,3,0.4035608,0.86220706,10.17045
276979289,1,3,0.67898804,0.81550413,9.717792
276979299,1,3,1.6741186,2.1818628,9.703422
276979309,1,3,3.3374598,4.446354,10.078242
276979319,1,3,5.1995873,5.2750306,11.551179
276979329,1,3,5.435497,6.2234583,7.4616833
276979338,1,3,6.4246397,7.70837,6.843768
276979348,1,3,6.7838926,8.477172,4.733756
276979358,1,3,6.6186366,9.089099,2.3710694
276979368,1,3,5.9073157,9.509425,0.3939807
276979378,1,3,5.4438796,9.663904,-2.4788451
276979387,1,3,4.531377,10.403965,-7.0629125
276979397,1,3,2.3147864,10.556048,-11.806249
276979407,1,3,-0.021555176,10.209969,-8.764574
276979417,1,3,-3.2692018,6.75156,-3.69791
276979427,1,3,-3.2668066,8.315508,-2.9446764
276979437,1,3,-3.253634,8.2712,-4.6894484
276979446,1,3,-3.8188586,9.114246,-4.169729
276979456,1,3,-3.8823266,8.86277,-2.2980213
276979460,4,3,0.37923414,0.79788303,-3.8764973
276979466,1,3,-5.773195,7.7766285,-0.70293826
276979476,1,3,-6.3108764,8.302335,-1.1184741
276979486,1,3,-9.583671,9.313033,0.17004639
276979496,1,3,-10.508148,10.635084,-0.9077124
276979505,1,3,-11.747571,10.372829,-0.28979737
276979515,1,3,-11.220667,9.451944,-0.14370117
276979525,1,3,-10.550061,6.6844997,-0.81670165
276979535,1,3,-9.210048,3.9433997,0.10178833
276979545,1,3,-7.620952,2.9566517,1.8525476
276979554,1,3,-6.739585,2.6081762,5.52531
276979564,1,3,-6.955137,2.1710851,8.717871
276979574,1,3,-7.4269557,1.0514135,12.230167
276979584,1,3,-10.018367,-1.7004639,12.123589
276979594,1,3,-9.028027,-1.0609937,8.648416
