15134989,-1.383524,-1.2782038,-10.211268
15135054,-1.4409714,-0.98139244,-9.435729
15135062,-1.1250108,-1.5367169,9.349558
15135076,-0.93351966,-1.7473572,9.110194
15135092,-0.7420284,-1.6516117,9.033598
15135110,-0.71330476,-1.6516117,9.014449
15135123,-0.70373017,-1.5845897,9.052747
15135138,-0.7324539,-1.3452257,9.196365
15135157,-0.91437054,-1.5654407,9.397431
15135173,-1.0292653,-1.4984187,9.598496
15135190,-1.1537346,-1.5079932,9.924032
15135203,-1.1633091,-1.2494801,10.105948
15135218,-1.2782038,-0.37819514,10.19212
15135237,-1.622888,0.14840569,9.885734
15135253,-1.9005502,0.023936402,9.320834
15135270,-1.7473572,-0.4356425,9.464453
15135284,-1.5462915,-1.0388398,9.483603
15135299,-1.3739494,-2.3792782,9.18679
15135313,-0.8856468,-4.456958,8.564445
15135330,0.19627848,-6.094208,7.281453
15135350,1.0962871,-7.2335806,5.998462
15135364,1.6803354,-9.043172,4.437809
15135379,2.867581,-10.814466,2.513322
15135394,4.322914,-11.034681,0.6845811
15135411,4.619725,-8.765511,-2.6186423
15135431,4.6388745,-10.488931,-0.9430942
15135441,2.0250196,-12.5474615,-2.149489
15135457,3.7292912,-10.488931,-5.1367517
15135474,4.782493,-7.2623043,-7.56869
15135491,5.9218655,-10.967659,-9.167642
15135505,4.3995104,-14.031518,-8.459125
15135524,3.7867386,-10.82404,-7.9420977
15135539,4.3707867,-6.333572,-4.4473834
15135554,0.10053288,-8.957002,-3.3080106
15135571,0.7228793,-8.095291,-3.212265
15135585,2.427151,-8.095291,-4.284616
15135600,2.6282167,-6.2282515,-5.4239883
15135619,3.911208,-4.935686,-6.2091026
15135634,3.4229054,-5.797396,-6.323997
15135651,3.2697124,-6.0750585,-6.3431463
15135664,3.997379,-9.330409,-5.1654754
15135680,5.376116,-8.056993,-2.2260852
15135699,4.696322,-11.503835,0.93351966
15135711,4.782493,-11.312344,1.8526775
15135731,5.519734,-8.487848,1.0771381
15135745,4.7058964,-6.0846334,-1.0292653
15135760,4.456958,-4.8303657,-0.54096264
15135791,5.232497,-6.5346375,-1.383524
15135811,5.8835673,-4.9835587,-2.254809
15135825,6.3814445,-3.039923,-3.2409887
15135841,4.715471,-1.5941644,-4.131423
15135855,5.3569665,-3.2505634,-7.5591154
15135871,6.256975,-1.929274,-12.231501
15135892,7.2910275,-2.972901,-12.815549
15135904,5.82612,-4.4473834,-11.38894
15135920,3.5282254,-6.8027253,-7.5591154
15135935,3.231414,-8.698488,-5.6633525
15135952,3.6622694,-8.746361,-0.9430942
15135966,3.1165195,-12.432567,-0.93351966
15135982,2.733537,-15.094295,-4.7537694
15136000,4.322914,-13.457045,-4.504831
15136016,5.692076,-15.362382,-4.648449
15136032,5.17505,-10.996383,-0.2920241
15136046,4.6293,-4.131423,1.4792696
15136064,5.605905,-4.935686,-0.30159867
15136078,6.458041,-4.0644007,-1.9962958
15136095,6.8410234,-4.284616,-1.5175679
15136111,6.544212,-6.410168,-3.0973704
15136125,6.8601727,-5.232497,-4.1888704
15136141,7.999545,-3.212265,-4.648449
15136160,5.222923,-2.7239625,-4.2941904
15136175,5.653778,-1.1250108,-8.353804
15136192,8.124015,-2.187787,-11.657027
15136205,6.9942164,-3.5665238,-10.967659
15136221,3.9399316,-4.5335546,-9.780414
15136239,2.6090677,-6.1420803,-8.2676325
15136256,1.0388398,-7.2623043,-3.1835413
15136272,1.0005416,-12.920869,-2.3314054
15136286,1.4409714,-12.978316,-6.0463347
15136301,3.7963133,-12.729378,-4.5527034
15136316,4.7250457,-15.563448,-0.4835153
15136336,5.4718614,-14.395351,1.2782038
15136353,5.309094,-6.831449,1.7473572
15136366,5.376116,-7.137835,-0.17712937
15136382,5.433563,-7.0708127,-2.2931073
15136396,6.2474008,-7.396348,-1.8048047
15136416,7.396348,-5.433563,-4.0261025
15136428,9.225089,-5.146326,-2.9633265
15136446,7.051664,-6.333572,-3.6622694
15136461,3.690993,-5.38569,-4.6293
15136477,4.5910015,-2.6186423,-8.152739
15136493,6.2378263,-0.5888355,-12.375119
15136507,7.702734,-0.2920241,-12.174053
15136523,4.437809,-3.0494976,-10.565528
15136540,1.9388485,-6.151655,-10.326163
15136557,1.2399056,-4.303765,-4.045252
15136573,1.0005416,-7.549541,-1.0675635
15136587,0.56968635,-12.67193,-2.6377914
15136606,1.469695,-13.4666195,-5.998462
15136621,2.8484318,-16.166645,-4.466532
15136637,4.8303657,-14.701737,-1.776081
15136653,7.12826,-16.032602,-1.383524
15136667,5.5101595,-8.200611,1.948423
15136682,5.376116,-4.1888704,0.90479594
15136701,5.787822,-7.0133657,-2.427151
15136717,6.391019,-6.180379,-2.9824755
15136733,6.783576,-6.151655,-2.34098
15136746,7.549541,-4.4186597,-3.499502
15136762,7.2623043,-4.6388745,-2.8388572
15136778,6.458041,-6.458041,-4.696322
15136797,3.758015,-7.788905,-5.586756
15136813,3.7005677,-4.169721,-9.349558
15136826,7.02294,-2.4463003,-11.800646
15136842,7.2240057,-6.218677,-10.814466
15136858,3.7867386,-7.9133744,-9.636795
15136874,2.819708,-7.6740103,-5.6154795
15136894,1.9962958,-9.64637,-5.414414
15136907,1.0101161,-13.524067,2.427151
15136923,-0.9622433,-13.686834,0.8664977
15136938,-0.11968201,-14.586843,-1.2207564
15136955,3.059072,-18.636883,1.7569319
15136973,12.145329,-9.483603,4.3707867
15136986,8.23891,9.426155,4.5335546
15137001,1.9579976,9.091045,7.3006024
15137019,-1.1920328,-1.9005502,10.431483
15137034,-0.043085523,-0.9526688,7.1857076
15137049,1.3548003,-5.538883,3.3080106
15137066,6.4676156,-13.074062,1.7665064
15137082,8.124015,-7.8367777,3.1835413
15137097,8.526146,-2.9633265,6.0559096
15137114,9.071896,-5.2420716,7.0612383
15137128,5.4718614,-6.8410234,4.0739756
15137147,5.0314317,-6.323997,4.7537694
15137162,9.3878565,-5.605905,2.3697038
15137178,11.015532,-10.651698,7.310177
15137194,5.806971,-5.682502,5.4431376
15137208,4.619725,-1.9962958,3.231414
15137224,3.451629,-4.8590894,1.6899099
