310931563
336482027,1,3,-1.4274316,6.6006737,8.017328
336482037,1,3,-1.341211,6.180348,7.828121
336482145,1,3,3.2763867,2.7243347,8.5083065
336482155,1,3,3.0776,3.4476306,8.086783
336482165,1,3,3.0368848,3.9589672,7.7371106
336482175,1,3,3.3506324,3.8320312,7.620952
336482185,1,3,3.605702,3.7973034,7.97302
336482194,1,3,3.9266346,3.427273,8.546627
336482204,1,3,4.31822,2.7818153,9.311836
336482214,1,3,4.397256,2.3028114,9.654324
336482224,1,3,4.798422,2.3495142,9.196875
336482234,1,3,5.309758,2.6345215,9.251961
336482244,1,3,5.637876,2.9303064,9.481882
336482253,1,3,5.572013,3.0907726,8.943003
336482263,1,3,5.290598,2.7470875,8.477172
336482273,1,3,5.085824,2.1603076,8.265212
336482283,1,3,5.3073635,1.9471508,8.572972
336482293,1,3,5.3121533,1.9172131,8.321495
336482302,1,3,5.140909,2.2417383,7.726333
336482312,1,3,5.078639,2.7614574,6.450985
336482322,1,3,4.4954515,2.7195446,6.2150755
336482332,1,3,4.174519,2.0022364,6.532416
336482342,1,3,4.118236,1.1472144,7.05932
336482352,1,3,4.1026683,0.80233157,7.916737
336482361,1,3,4.2439747,0.24668701,9.129814
336482371,1,3,4.548142,-0.09101074,10.359657
336482381,1,3,4.8080015,-0.05867798,10.6255045
336482391,1,3,4.8020144,-0.026345216,9.910591
336482401,1,3,4.700226,0.6167175,9.231603
336482411,1,3,4.5134144,1.3220508,8.376581
336482420,1,3,4.3697133,1.7471668,7.2557116
336482430,1,3,4.467909,2.0249891,7.66047
336482440,1,3,4.435576,1.470542,9.006471
336482450,1,3,4.5134144,0.3915857,9.789642
336482460,1,3,5.0846267,-0.37721556,10.545271
336482469,1,3,5.588778,-0.5771997,11.170371
336482479,1,3,5.757627,-1.113684,11.170371
336482482,4,3,-4.1843586,-0.08841695,0.11611383
336482489,1,3,5.7312818,-1.8764977,11.65177
336482499,1,3,5.1780324,-2.626139,11.777509
336482509,1,3,4.782854,-2.8297155,11.508069
336482519,1,3,4.3457627,-2.7961853,11.311677
336482528,1,3,3.8883142,-2.6860144,11.693683
336482538,1,3,3.7015028,-2.997367,12.245735
336482548,1,3,3.8116736,-3.2356713,11.971505
336482558,1,3,3.5805542,-3.5362463,10.366842
336482568,1,3,1.9699036,-4.4487486,11.864926
336482578,1,3,1.8753003,-6.9826794,8.916657
336482587,1,3,2.8967762,-8.060438,5.7540345
336482597,1,3,4.2810974,-8.064031,3.0931678
336482607,1,3,5.1109715,-8.534652,2.8764184
336482617,1,3,5.48699,-7.732321,2.0333717
336482627,1,3,4.5277843,-6.993457,1.7914746
336482636,1,3,4.1565566,-6.4713426,2.577041
336482646,1,3,4.883445,-6.1288548,2.7542725
336482656,1,3,6.098917,-6.079757,2.142345
336482666,1,3,6.9192114,-6.295309,1.1663746
336482676,1,3,6.8413734,-6.7826953,0.60354495
336482679,4,3,-3.2969935,-1.8002969,0.3685815
336482686,1,3,5.294191,-8.729846,0.54247195
336482695,1,3,4.8475194,-11.528426,1.0921289
336482705,1,3,3.800896,-12.832515,0.36524048
