273529074
273529095,1,3,1.1280541,-0.8861572,10.178833
273529104,1,3,1.1963123,-0.60354495,9.898616
273529114,1,3,1.2609777,-0.38440064,9.866283
273529124,1,3,1.3172607,-0.5233118,9.826765
273529134,1,3,1.4406042,-0.68018556,9.917776
273529144,1,3,1.5483801,-0.91010743,10.04591
273529154,1,3,1.6322058,-1.2777429,10.057884
273529164,1,3,1.7890795,-1.6453785,10.085427
273529174,1,3,1.783092,-1.7256116,10.10818
273529183,1,3,1.8824854,-1.7519568,10.032737
273529193,1,3,2.022594,-1.6178356,10.015972
273529203,1,3,1.9866687,-1.2346326,10.150093
273529213,1,3,2.0525317,-0.86100954,9.904603
273529223,1,3,1.9327807,-0.737666,9.826765
273529233,1,3,1.7842896,-0.6334827,9.860295
273529243,1,3,1.653761,-0.61552,9.969269
273529252,1,3,1.6190332,-0.5125342,10.078242
273529262,1,3,1.5747254,-0.42032593,10.015972
273529272,1,3,1.3579761,-0.53289187,10.239906
273529282,1,3,1.1543994,-0.5137317,10.277029
273529292,1,3,1.0106982,-0.64545774,10.394384
273529302,1,3,1.0861413,-0.8418494,10.457852
273529312,1,3,1.2765454,-1.0801538,10.563233
273529321,1,3,1.3867164,-1.1400293,10.649454
273529331,1,3,1.4238391,-1.0861413,10.548863
273529341,1,3,1.5040723,-0.63468015,10.491383
273529351,1,3,1.404679,-0.36524048,10.453063
273529361,1,3,1.3783337,-0.1472937,10.084229
273529371,1,3,1.4010864,-0.20956421,10.10818
273529381,1,3,1.5495776,-0.63468015,9.891431
273529390,1,3,1.7327967,-1.2022998,9.904603
273529400,1,3,1.9255958,-1.5783179,9.577683
273529410,1,3,1.9926562,-1.4250367,9.429192
273529420,1,3,1.9040406,-1.1987072,8.522677
273529430,1,3,1.9339783,-1.0023156,7.38145
273529440,1,3,2.1579125,-1.475332,6.998247
273529450,1,3,2.2165906,-1.9387683,6.365962
273529460,1,3,2.762655,-2.4968078,6.5204406
273529469,1,3,3.5865417,-2.880011,6.045029
273529479,1,3,4.3757005,-3.145858,4.87626
273529489,1,3,4.8080015,-2.8333082,3.617677
273529499,1,3,5.22713,-3.1159203,3.4596057
273529509,1,3,5.182822,-4.382886,3.305127
273529519,1,3,5.2426977,-4.643943,2.5614734
273529529,1,3,5.8965383,-4.55892,1.7866845
273529538,1,3,6.283334,-5.8953404,3.5853443
273529548,1,3,6.533613,-7.435338,3.3697925
273529558,1,3,6.8533483,-8.938213,6.9515443
273529568,1,3,7.056925,-9.20885,8.170609
273529578,1,3,6.798263,-9.581276,6.326444
273529588,1,3,7.1431456,-8.932225,6.688092
273529598,1,3,7.186256,-11.024275,5.1157618
