387045014
488143683,1,3,-3.5973194,-2.638114,9.970467
488143693,1,3,-3.2596216,-2.242936,9.753717
488143703,1,3,-3.0716126,-1.9986438,9.643546
488143801,1,3,-2.1100123,-2.43813,8.259225
488143811,1,3,-1.9267932,-2.254911,7.644902
488143821,1,3,-1.8429675,-2.342329,7.0641103
488143830,1,3,-1.4669495,-1.7771045,5.5708156
488143840,1,3,-1.2322376,-1.2681628,4.526587
488143850,1,3,-0.48139894,-0.6286926,4.372108
488143860,1,3,-0.05508545,0.5292993,3.735033
488143870,1,3,0.3903882,1.1567944,4.174519
488143880,1,3,0.91130495,0.5676196,3.747008
488143889,1,3,1.033451,-0.65264285,3.6703675
488143899,1,3,1.0765613,-1.8070422,1.8285974
488143909,1,3,0.53169435,-3.4524207,1.4525794
488143919,1,3,0.033530273,-4.3840833,0.24908203
488143929,1,3,-0.48618898,-6.0953245,0.3796106
488143939,1,3,-0.93765014,-7.841294,-1.3124707
488143948,1,3,-1.3639636,-9.49266,-2.0070264
488143958,1,3,-1.9172131,-11.601475,-3.5961218
488143968,1,3,-2.4716601,-13.19536,-4.404441
488143978,1,3,-2.654879,-14.701827,-4.679868
488143988,1,3,-3.622467,-16.984282,-4.9792457
488143998,1,3,-4.5205994,-16.977097,-3.0285022
488144007,1,3,-3.8919067,-14.383289,-5.0103807
488144017,1,3,-2.6596692,-13.097164,-8.05924
488144027,1,3,-3.2033386,-12.978611,-8.817265
488144037,1,3,-4.8307543,-16.458574,-8.301138
488144047,1,3,-4.8259645,-20.888163,-6.09293
488144057,1,3,-4.6990285,-21.362377,-4.2296047
488144066,1,3,-4.387676,-15.750846,-3.6524048
488144076,1,3,-4.2882824,-9.879456,-3.0081446
488144086,1,3,-3.7637732,-6.9874697,-3.9649549
488144096,1,3,-2.8129504,-7.0461473,-4.4715014
488144106,1,3,-2.3339465,-8.068821,-4.1314087
488144115,1,3,-2.1842577,-9.410031,-2.2561083
488144125,1,3,-1.839375,-10.778786,1.1663746
488144168,1,3,-1.8621277,-10.369237,-0.33410522
488144168,4,3,-2.9465215,-0.46339002,0.051132694
488144207,1,3,-4.9744554,-5.8175025,-3.6571949
488144217,1,3,-3.849994,-7.3275623,-4.8187795
488144227,1,3,-4.694238,-6.8162255,-4.651128
488144237,1,3,-6.2402234,-6.892866,-4.2595425
488144247,1,3,-5.7588243,-5.6079383,-4.3122325
488144257,1,3,-4.712201,-4.691843,-6.5934887
488144266,1,3,-5.191205,-3.800896,-7.914342
488144276,1,3,-6.918014,-4.4511437,-9.9010105
488144286,1,3,-8.258027,-4.197272,-11.540401
488144296,1,3,-9.610016,-4.863087,-15.040723
488144306,1,3,-11.837384,-3.4500256,-12.633728
488144316,1,3,-12.106824,-0.9352551,-14.293476
488144325,1,3,-9.799222,2.0441492,-15.223942
488144335,1,3,-7.865244,0.7532337,-12.783417
488144345,1,3,-5.677394,-2.0213964,-8.675959
488144355,1,3,-5.9228835,-3.8990917,-11.157199
488144365,1,3,-7.653285,-2.982997,-10.609937
488144365,4,3,1.8674085,0.7680557,-0.08415589
488144375,1,3,-6.900051,-1.6190332,-10.04591
488144384,1,3,-4.658313,-2.1650977,-7.8784165
488144394,1,3,-2.3662794,-4.6128078,-3.9996827
488144404,1,3,-0.8322693,-7.721543,-0.6753955
488144414,1,3,0.5388794,-8.337063,1.5878979
488144424,1,3,1.6705261,-8.60291,5.6726036
488144434,1,3,3.0991552,-10.071057,8.135881
488144443,1,3,4.0368056,-10.135723,3.6416273
488144453,1,3,1.6717236,-9.414822,-0.38799316
488144463,1,3,-3.4763708,-8.465197,-2.017804
488144473,1,3,-6.9754944,-7.828121,-3.7050953
488144483,1,3,-6.540798,-6.9263964,-3.4643958
488144493,1,3,-3.9014869,-5.555248,-4.6666956
488144502,1,3,-1.3148657,-5.8222923,-5.52531
488144512,1,3,-1.223855,-6.258186,-5.51573
488144522,1,3,-2.4465125,-6.342012,-7.0389624
488144532,1,3,-4.743336,-5.0870214,-8.432864
488144542,1,3,-7.1658983,-3.3721876,-9.455537
488144551,1,3,-8.509504,-1.902843,-9.715397
488144561,1,3,-9.513018,-1.7339941,-9.043593
488144561,4,3,-1.2719257,-1.9100192,-0.48895636
488144571,1,3,-10.566826,-1.7280066,-5.4414845
488144581,1,3,-8.201744,-0.35925293,-9.863888
488144591,1,3,-8.074808,-0.25147706,-16.401094
488144601,1,3,-7.7299256,0.3293152,-15.154486
488144610,1,3,-5.6163206,-0.49457154,-12.599
488144620,1,3,-4.853507,-1.1723621,-11.336825
488144630,1,3,-5.8079224,-2.3578968,-6.258186
488144640,1,3,-5.540878,-3.502716,-1.1639795
488144650,1,3,-3.2380664,-3.906277,-2.762655
488144683,1,3,-5.1864147,-7.5586815,-2.767445
488144702,1,3,-6.4809227,-5.7300844,-5.78996
488144712,1,3,-6.5132556,-3.2560291,-7.0904555
488144722,1,3,-5.1935997,-6.5671434,-9.170529
488144732,1,3,-5.779182,-9.932146,-8.119116
488144742,1,3,-5.542075,-11.140433,-6.229446
488144752,1,3,-6.067782,-8.869955,-3.8871167
488144761,1,3,-6.1540027,-7.787406,-2.242936
488144758,4,3,-1.6586168,-0.31638354,-0.10226539
488144771,1,3,-5.330116,-6.228248,-3.239264
488144781,1,3,-5.295388,-4.126619,-2.9817994
488144791,1,3,-5.2822156,-2.0082238,-5.069059
488144801,1,3,-5.950426,-1.9890637,-3.514691
488144811,1,3,-7.9861927,-1.9782861,-6.531218
488144820,1,3,-9.001681,-2.811753,-6.037844
488144830,1,3,-7.6029897,-3.1494508,-10.833871
488144840,1,3,-6.3527894,-0.66342044,-9.662706
488144850,1,3,-7.6389146,-1.2597803,-6.8796935
488144860,1,3,-7.1874537,-1.7076489,-7.9358974
488144869,1,3,-6.441405,-2.2884412,-7.101233
488144879,1,3,-6.603069,-2.2776635,-6.229446
488144889,1,3,-6.5671434,-0.9963281,-8.297545
488144899,1,3,-6.7324,1.9220031,-9.977652
488144909,1,3,-6.3743443,1.3004956,-9.142987
488144919,1,3,-5.500162,-1.0585986,-8.207732
488144928,1,3,-3.9362147,-4.7936316,-6.8569407
488144938,1,3,-2.2441332,-7.418573,-7.7814183
488144948,1,3,-0.15567628,-8.568182,-7.2724767
488144958,1,3,-0.6251001,-7.7107654,-3.7134778
488144954,4,3,-2.6663568,0.60933125,0.2790993
488144968,1,3,-2.0405567,-1.8824854,-4.2499623
488144978,1,3,-5.4043617,-0.7544311,-5.3265233
488144987,1,3,-6.9359765,-2.6093738,-7.1682935
488144997,1,3,-6.2078905,-4.0368056,-7.595804
488145007,1,3,-5.149292,-3.9924974,-8.013736
488145017,1,3,-5.1480947,-1.8262024,-8.834029
488145027,1,3,-5.22713,-0.43349853,-9.442365
488145037,1,3,-5.245093,-0.05149292,-9.095087
488145046,1,3,-5.151687,-0.6873706,-9.570498
488145056,1,3,-4.3278003,-0.7220984,-9.794433
